"CODIGO","NOMBRE","CATEGORIA","TECNOLOGIA","ESTADO","FECHA_INSTALACION","FECHA_SUSPENSION","ALTITUD","LATITUD","LONGITUD","DEPARTAMENTO","MUNICIPIO","AREA_OPERATIVA","ENTIDAD","AREA_HIDROGRAFICA","ZONA_HIDROGRAFICA","SUBZONA_HIDROGRAFICA","CORRIENTE","OBSERVACION","SUBRED"
26095270,"CAMPOHERMOSO  [26095270]","Climatológica Ordinaria","Convencional","Suspendida","15/05/1971","15/03/1985",1900,"3,8666666670","-76,15","Valle Del Cauca","Guacarí","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro",,,
26095280,"GUACARI  - AUT  [26095280]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1993",,1020,"3,7769444440","-76,32888889","Valle Del Cauca","Guacarí","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso",,,
26095290,"GINEBRA  - AUT  [26095290]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1997",,990,"3,6869444440","-76,27333333","Valle Del Cauca","Ginebra","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso",,,
26095300,"ANAIME  - AUT  [26095300]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1993",,1050,"3,6394444440","-76,25972222","Valle Del Cauca","El Cerrito","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito",,,
26095310,"MARSELLA  [26095310]","Climatológica Ordinaria","Convencional","Activa","15/02/1977",,947,"3,6833333330","-76,41666667","Valle Del Cauca","El Cerrito","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito",,,
26095330,"SAN MARCOS  - AUT  [26095330]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1993",,960,"3,6069444440","-76,4575","Valle Del Cauca","Pradera","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco",,,
26095340,"PALMIRA LA RITA  - AUT  [26095340]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1993",,960,"3,5741666670","-76,27777778","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito",,,
26095350,"PALMIRA CASCAJAL  - AUT  [26095350]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1996",,960,"3,5711111110","-76,31638889","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito",,,
26095360,"ARROYO HONDO  - AUT  [26095360]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1996",,960,"3,5302777780","-76,50166667","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco",,,
26095370,"PALMIRA SAN JOSE  - AUT  [26095370]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1996",,1080,"3,5213888890","-76,26444444","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito",,,
26095380,"TULUA  - AUT  [26095380]","Climatológica Principal","Automática con Telemetría","Activa","01/05/1993",,960,"4,0550","-76,23694444","Valle Del Cauca","Tuluá","Area Operativa 09 - Cauca-Valle-Caldas","CENTRO NACIONAL DE INVESTIGACIÓN PARA LA CAÑA DE AZUCAR","Magdalena Cauca","Cauca","Ríos Tulua y Morales",,,
26095390,"PUENTE SALINAS - AUT [26095390]","Limnigráfica","Automática con Telemetría","Activa","01/07/2017",,1427,"3,6150055560","-76,1226555560","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","RÍO CAUCA","Creación de estaciones de CVC no migradas a dhime",
26097010,"BOCATOMA ACUEDUCTO  [26097010]","Limnigráfica","Convencional","Suspendida","15/10/1945","15/07/1947",970,"3,9166666670","-76,31666667","Valle Del Cauca","Buga","Area Operativa 09 - Cauca-Valle-Caldas","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)","Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","GUADALAJARA",,
26097020,"PTE PIEDRA  [26097020]","Limnimétrica","Convencional","Suspendida","15/02/1948","15/07/1959",1000,"3,75","-76,20","Valle Del Cauca","Ginebra","Area Operativa 09 - Cauca-Valle-Caldas","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","GUABAS",,
26097030,"ING MANUELITA  [26097030]","Limnimétrica","Convencional","Suspendida","15/01/1946","15/12/1960",1010,"3,6166666670","-76,20","Valle Del Cauca","El Cerrito","Area Operativa 09 - Cauca-Valle-Caldas","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","AMAIME",,
26097050,"TOCHE  [26097050]","Limnimétrica","Convencional","Suspendida","15/08/1971","15/12/1975",1550,"3,6333333330","-76,08333333","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","AMAIME",,
26097060,"ABAJO  [26097060]","Limnimétrica","Convencional","Suspendida","15/08/1971","15/12/1987",965,"3,65","-76,38333333","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","AMAIME",,
26097070,"GUABAS  [26097070]","Limnigráfica","Convencional","Suspendida","15/08/1971","15/12/1974",952,"3,7666666670","-76,36666667","Valle Del Cauca","Guacarí","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","GUABAS",,
26097080,"SAN GERARDO  [26097080]","Limnimétrica","Convencional","Suspendida","15/04/1973","15/12/1981",955,"3,75","-76,38333333","Valle Del Cauca","Guacarí","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ZABALETAS",,
26097090,"PALMA LA  [26097090]","Limnigráfica","Convencional","Suspendida","15/09/1971","15/12/1974",960,"3,80","-76,33333333","Valle Del Cauca","Guacarí","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","SONSO",,
26097100,"ARBORITO  [26097100]","Limnimétrica","Convencional","Suspendida","15/04/1984","15/07/1991",960,"3,7166666670","-76,31666667","Valle Del Cauca","El Cerrito","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","ZABALETAS",,
26097110,"AMAIME  [26097110]","Limnimétrica","Convencional","Activa","15/03/1984",,1031,"3,60","-76,26666667","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","AMAIME",,
26097120,"SAN LORENZO  [26097120]","Limnigráfica","Convencional","Suspendida","15/09/1975","15/12/1981",956,"3,7666666670","-76,36666667","Valle Del Cauca","Guacarí","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","GUABAS",,
26097130,"CAÑO CARLINA  [26097130]","Limnimétrica","Convencional","Activa","15/04/1984",,940,"3,8833333330","-76,35","Valle Del Cauca","Buga","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","LAGUNA DE SONSO",,
26097140,"LAG DE SONSO  [26097140]","Limnigráfica","Convencional","Activa","15/10/1988",,940,"3,8666666670","-76,33333333","Valle Del Cauca","Buga","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Guadalajara y San Pedro","LAGUNA DE SONSO",,
26097150,"CEIBOS LOS  [26097150]","Limnimétrica","Convencional","Activa","15/05/1992",,1150,"3,60","-76,16666667","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","ANAIME",,
26097160,"LOS CEIBOS - AUT [26097160]","Limnigráfica","Automática con Telemetría","Activa","01/07/2017",,1010,"3,6166611110","-76,1824111110","Valle Del Cauca","Palmira","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Amaime y Cerrito","RÍO CAUCA","Creación de estaciones de CVC no migradas a dhime",
26100010,"VICTORIA LA  [26100010]","Pluviométrica","Convencional","Suspendida","15/03/1930","15/03/1934",915,"4,50","-76,10","Valle Del Cauca","La Victoria","Area Operativa 09 - Cauca-Valle-Caldas","MINISTERIO DE LA ECONOMÍA","Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral",,,
26100020,"URIBE LA FFNN  [26100020]","Pluviométrica","Convencional","Suspendida","15/01/1937","15/01/1938",939,"4,2666666670","-76,11666667","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","FERROCARRILES NACIONALES","Magdalena Cauca","Cauca","Río Paila",,,
26100030,"CABANA  [26100030]","Pluviométrica","Convencional","Suspendida","15/06/1942","15/03/1964",1600,"4,0833333330","-76,08333333","Valle Del Cauca","Andalucía","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100040,"SEVILLA  [26100040]","Pluviométrica","Convencional","Suspendida","15/12/1946","15/09/1959",1630,"4,2666666670","-75,93333333","Valle Del Cauca","Sevilla","Area Operativa 09 - Cauca-Valle-Caldas","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)","Magdalena Cauca","Cauca","Río Paila",,,
26100050,"BUGALAGRANDE  [26100050]","Pluviométrica","Convencional","Suspendida","15/07/1957","15/03/1961",942,"4,15","-76,16666667","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)","Magdalena Cauca","Cauca","Ríos Tulua y Morales",,,
26100060,"CAMPOALEGRE  [26100060]","Pluviométrica","Convencional","Suspendida","15/03/1958","15/11/1960",1100,"4,1833333330","-76,21666667","Valle Del Cauca","Andalucía","Area Operativa 09 - Cauca-Valle-Caldas","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100080,"COLON  [26100080]","Pluviométrica","Convencional","Activa","15/01/1959",,933,"4,3666666670","-76,11666667","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100090,"PCH - ALTO - AUT [26100090]","Pluviográfica","Automática con Telemetría","Activa","01/07/2017",,1618,"3,9047055560","-76,0768111110","Valle Del Cauca","Tuluá","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Tulua y Morales",,"Creación de estaciones de CVC no migradas a dhime",
26100100,"TESORITO  [26100100]","Pluviométrica","Convencional","Activa","15/01/1959",,956,"4,3666666670","-76,06666667","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100110,"LUISA LA  [26100110]","Pluviométrica","Convencional","Activa","15/01/1959",,930,"4,35","-76,11666667","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100120,"LIMON EL  [26100120]","Pluviométrica","Convencional","Activa","15/01/1959",,980,"4,3166666670","-76,10","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100130,"MORILLO  [26100130]","Pluviométrica","Convencional","Activa","15/01/1959",,975,"4,2833333330","-76,11666667","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100140,"VALPARAISO  [26100140]","Pluviométrica","Convencional","Activa","15/01/1959",,985,"4,30","-76,10","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100150,"GERTRUDIS  [26100150]","Pluviométrica","Convencional","Activa","15/01/1959",,980,"4,25","-76,13333333","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100170,"NORMANDIA  [26100170]","Pluviométrica","Convencional","Activa","15/02/1963",,950,"4,30","-76,15","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100180,"PERALONSO  [26100180]","Pluviométrica","Convencional","Activa","15/02/1963",,935,"4,3166666670","-76,16666667","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100190,"VENECIA  [26100190]","Pluviométrica","Convencional","Activa","15/03/1963",,940,"4,30","-76,13333333","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100200,"PLACER EL  [26100200]","Pluviométrica","Convencional","Activa","15/03/1964",,935,"4,40","-76,08333333","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100210,"VICTORIA LA  [26100210]","Pluviométrica","Convencional","Activa","15/08/1967",,914,"4,5333333330","-76,03333333","Valle Del Cauca","La Victoria","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100220,"FLORESTA LA  [26100220]","Pluviométrica","Convencional","Activa","15/04/1964",,970,"4,2333333330","-76,18333333","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100230,"MEDIO EL  [26100230]","Pluviométrica","Convencional","Activa","15/04/1964",,980,"4,3333333330","-76,08333333","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100240,"HONDA  [26100240]","Pluviométrica","Convencional","Activa","15/04/1964",,934,"4,4333333330","-76,06666667","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100250,"CAMP SEVILLA  [26100250]","Pluviométrica","Convencional","Suspendida","15/11/1966","15/07/1968",1450,"4,2833333330","-75,93333333","Valle Del Cauca","Sevilla","Area Operativa 09 - Cauca-Valle-Caldas","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","Magdalena Cauca","Cauca","Río Paila",,,
26100260,"MOLINO EL  [26100260]","Pluviométrica","Convencional","Suspendida","15/08/1967","15/09/1970",960,"4,5666666670","-75,96666667","Valle Del Cauca","Obando","Area Operativa 09 - Cauca-Valle-Caldas","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100270,"MIRAVALLE  [26100270]","Pluviométrica","Convencional","Activa","15/08/1967",,1030,"4,5166666670","-75,91666667","Valle Del Cauca","La Victoria","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100280,"PTO MOLINA  [26100280]","Pluviométrica","Convencional","Activa","15/08/1967",,939,"4,6166666670","-76,03333333","Valle Del Cauca","Obando","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral",,,
26100290,"CRUCES  [26100290]","Pluviométrica","Convencional","Activa","15/08/1967",,970,"4,6666666670","-75,91666667","Valle Del Cauca","Obando","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100320,"GUABITO EL  [26100320]","Pluviométrica","Convencional","Activa","15/07/1967",,921,"4,3166666670","-76,10","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Paila",,,
26100330,"SOCORRO EL  [26100330]","Pluviográfica","Convencional","Activa","15/10/1982",,920,"4,5166666670","-76","Valle Del Cauca","La Victoria","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100340,"IRLANDA  [26100340]","Pluviométrica","Convencional","Activa","15/02/1971",,1663,"4,1833333330","-75,96666667","Valle Del Cauca","Sevilla","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Río Paila",,,
26100360,"QUEBRADANUEVA  [26100360]","Pluviométrica","Convencional","Activa","15/06/1973",,1024,"4,40","-75,95","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100370,"BUGALAGRANDE  [26100370]","Pluviométrica","Convencional","Activa","15/02/1971",,942,"4,2166666670","-76,15","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100380,"ALEGRIAS  [26100380]","Pluviométrica","Convencional","Activa","15/02/1971",,2290,"4,0833333330","-75,86666667","Valle Del Cauca","Sevilla","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100390,"JIGUAL EL  [26100390]","Pluviométrica","Convencional","Suspendida","15/02/1971","15/07/1991",1433,"4,20","-75,98333333","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Río Paila",,,
26100420,"STA INES  [26100420]","Pluviométrica","Convencional","Activa","15/01/1972",,975,"4,1833333330","-76,16666667","Valle Del Cauca","Andalucía","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100430,"ELVIRA LA  [26100430]","Pluviométrica","Convencional","Activa","15/05/1983",,962,"4,40","-76,03333333","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100460,"SAN JORGE  [26100460]","Pluviométrica","Convencional","Activa","15/01/1972",,960,"4,2166666670","-76,18333333","Valle Del Cauca","Bugalagrande","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100490,"HONDA  [26100490]","Pluviométrica","Convencional","Activa","15/01/1972",,933,"4,45","-76,06666667","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100510,"TESORITO  [26100510]","Pluviométrica","Convencional","Activa","15/07/1972",,956,"4,3666666670","-76,06666667","Valle Del Cauca","Zarzal","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,
26100600,"FLORESTA LA  [26100600]","Pluviométrica","Convencional","Activa","15/03/1972",,965,"4,25","-76,18333333","Valle Del Cauca","Andalucía","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100620,"LOS ALPES [26100620]","Pluviométrica","Convencional","Activa","15/04/1972",,980,"4,1666666670","-76,18333333","Valle Del Cauca","Andalucía","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Ríos Tulua y Morales",,,
26100640,"APTO STA ANA  [26100640]","Pluviométrica","Convencional","Activa","15/08/1967",,913,"4,7833333330","-75,95","Valle Del Cauca","Cartago","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Rios Las Cañas - Los Micos y Obando",,,"Valle geografico Rio Cauca"
26100650,"MARINA LA  [26100650]","Pluviométrica","Convencional","Suspendida","15/01/1952","15/12/1960",1000,"4,10","-76,16666667","Valle Del Cauca","Tuluá","Area Operativa 09 - Cauca-Valle-Caldas","FEDERACIÓN NACIONAL DE CAFETEROS","Magdalena Cauca","Cauca","Ríos Tulua y Morales",,,
26100660,"BANCOS LOS  [26100660]","Pluviométrica","Convencional","Activa","15/02/1971",,2350,"3,95","-75,96666667","Valle Del Cauca","Tuluá","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Ríos Tulua y Morales",,,
26100670,"GITANA LA  [26100670]","Pluviométrica","Convencional","Activa","15/02/1971",,2783,"3,9833333330","-75,95","Valle Del Cauca","Tuluá","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100680,"VENUS  [26100680]","Pluviométrica","Convencional","Activa","15/02/1971",,1560,"4,0666666670","-76,08333333","Valle Del Cauca","Tuluá","Area Operativa 09 - Cauca-Valle-Caldas","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA","Magdalena Cauca","Cauca","Río Bugalagrande",,,
26100710,"ZANJON HONDO  [26100710]","Pluviométrica","Convencional","Activa","15/03/1972",,980,"4,1166666670","-76,18333333","Valle Del Cauca","Tuluá","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Ríos Tulua y Morales",,,
26100720,"ZABALETAS  [26100720]","Pluviométrica","Convencional","Activa","15/03/1972",,980,"4,1666666670","-76,18333333","Valle Del Cauca","Andalucía","Area Operativa 09 - Cauca-Valle-Caldas","ESTACIONES PARTICULARES","Magdalena Cauca","Cauca","Ríos Tulua y Morales",,,
